category,price,area,rooms,baths,garages,stratification,latitude,longitude,management_fee
-1,285000000,86,4,3,1,3,4.74674844741821,-74.0548706054688,181000
1,400000000,86,3,2,2,5,4.74024772644043,-74.0688400268555,0
1,350000000,85,3,2,1,4,4.69587878,-74.07856781,246000
1,318000000,85,3,3,0,4,4.6612401008606,-74.1307067871094,205000
-1,240000000,85,3,2,1,3,4.609889507293701,-74.15628051757812,60000
1,450000000,85,2,2,2,6,4.69627772,-74.05435357,507100
1,293000000,85,3,3,1,4,4.738271236419678,-74.04174041748047,200100
1,450000000,85,2,3,2,6,4.69485950469971,-74.053466796875,591000
1,460000000,85,3,3,2,5,4.72009416,-74.04589504,345000
-1,365000000,85,3,3,0,4,4.70782852172852,-74.0562591552734,174000
-1,290000000,85,2,3,1,4,4.7492451667785645,-74.06613159179688,163000
1,430000000,85,2,3,2,6,4.69485950469971,-74.053466796875,591000
1,540000000,85,2,3,2,6,4.687442302703857,-74.0504379272461,414000
1,270000000,85,3,2,1,3,4.74452612,-74.08550414,140000
1,499000000,85,2,3,0,5,4.69093990325928,-74.0620803833008,475200
-1,300000000,85,3,3,0,3,4.75068330764771,-74.0659408569336,165000
1,440000000,85,2,3,0,6,4.6944408416748,-74.0549774169922,591000
1,229900000,85,3,2,1,3,4.75822191,-74.02607205,115000
1,539000000,85,3,3,2,5,4.70785633,-74.02914867,363000
1,430000000,85,2,2,2,5,4.70675897598267,-74.0312042236328,310000
1,380000000,85,3,2,1,4,4.64329279,-74.06863858,0
1,540000000,85,2,3,0,6,4.6867847442627,-74.0499954223633,436000
1,225000000,85,3,2,0,3,4.65136909484863,-74.0647201538086,109000
1,360000000,85,3,2,1,4,4.73687696456909,-74.0522079467773,250000
1,255000000,85,3,2,1,3,4.720168113708496,-74.12405395507812,215000
1,440000000,85,3,2,0,4,4.64914464950562,-74.1087036132813,220000
-1,370000000,85,3,2,1,4,4.66784811019897,-74.0813903808594,210000
-1,220000000,85,4,2,0,3,4.65240430831909,-74.1572341918945,0
1,340000000,85,3,2,1,4,4.66101005,-74.13227893,0
-1,300000000,85,3,3,0,3,4.74837398529053,-74.0663909912109,165000
1,550000000,85,2,2,1,5,4.68273833,-74.05470388,450000
1,370000000,84,3,2,1,4,4.729429244995117,-74.03628540039062,312000
1,350000000,84,3,2,1,4,4.7012300491333,-74.1138687133789,193000
1,328000000,84,3,2,1,4,4.634158611297607,-74.0918197631836,0
1,1034405724,84,1,2,1,6,4.66532135009766,-74.0467834472656,0
1,430000000,84,3,2,0,5,4.72726583480835,-74.0655517578125,297000
1,363000000,84,2,2,1,4,4.63353204727173,-74.0910034179688,165000
1,362500000,84,3,2,2,4,4.66450333,-74.13333929,205600
-1,260000000,84,3,2,0,3,4.7519998550415,-74.0591506958008,170000
1,425000000,84,3,2,0,4,4.69710302352905,-74.085090637207,340000
1,560040000,84,2,2,2,4,4.68687057495117,-74.0432586669922,620000
1,360000000,84,3,2,0,3,4.63922119140625,-74.1443252563477,220000
1,340000000,84,3,2,1,3,4.61786699295044,-74.1359558105469,220000
1,575000000,84,2,2,2,6,4.653565883636475,-74.050048828125,700000
1,235000000,84,3,2,0,3,4.72390985488892,-74.1343688964844,200000
1,495000000,84,3,2,1,6,4.66203784942627,-74.0501556396484,358000
1,562000000,84,2,2,2,6,4.69146299362183,-74.0430450439453,500000
1,1090413636,84,1,3,2,6,4.66532135009766,-74.0467834472656,0
-1,199500500,84,4,2,1,3,4.71394443511963,-74.1250381469727,0
1,440000000,84,3,2,0,4,4.69354295730591,-74.0841598510742,200000
1,562500000,84,2,2,2,6,4.69144223,-74.04301656,500000
1,350000000,84,3,2,1,4,4.7012300491333,-74.1138687133789,193000
1,380000000,84,3,2,0,4,4.75703382492065,-74.0492324829102,196400
1,489000000,84,3,2,2,5,4.69472455978394,-74.0614624023438,290000
1,360000000,84,3,2,0,3,4.63922119140625,-74.1445846557617,220000
1,780000000,84,2,2,0,6,4.65837282,-74.05419323,519000
1,430000000,84,2,3,2,5,4.69372445,-74.06078327,330000
1,230000000,84,3,2,0,3,4.6721568107605,-74.1388320922852,30000
1,360000000,84,3,2,0,3,4.63930654525757,-74.1436386108398,220000
1,430000000,84,3,2,2,5,4.70944316,-74.06143446,0
1,225000000,84,2,1,1,4,4.72547292709351,-74.0489883422852,248000
1,290000000,84,3,3,1,4,4.746996879577637,-74.03657531738281,260000
1,440000000,84,3,2,2,4,4.69982385635376,-74.08842468261719,318000
1,335000000,84,3,2,2,4,4.75454257,-74.03786996,250000
1,489000000,84,3,2,2,5,4.69481939,-74.06162291,290000
1,270000000,84,3,3,0,4,4.74683380126953,-74.0356597900391,258888
-1,200000000,83,3,2,1,3,4.74238634109497,-74.091796875,103000
1,180000000,83,2,2,1,3,4.62496614456177,-74.1086807250977,60000
1,295000000,83,3,2,1,4,4.64629247,-74.07256774,457000
1,440000000,83,2,3,0,4,4.63577699661255,-74.0628128051758,330000
1,350000000,83,3,2,1,4,4.7593078,-74.04594034,0
1,355000000,83,3,2,1,5,4.73983461,-74.0685885,250000
1,445000000,83,2,2,2,5,4.70025585,-74.03062392,454500
1,415000000,83,3,2,2,4,4.629823207855225,-74.08100891113281,280000
1,290000000,83,3,1,1,4,4.64262235,-74.07226347,120000
-1,255000000,83,3,2,1,3,4.74866509,-74.09014791,165000
1,590000000,83,2,2,2,6,4.66727651,-74.04429412,370000
1,590500000,83,2,2,2,6,4.66727651,-74.04429412,370000
1,385000000,83,3,2,2,4,4.736743450164795,-74.05489349365234,240000
1,330000000,83,3,3,2,4,4.766697406768799,-74.04515838623047,209000
1,310000000,83,3,2,0,3,4.74394702911377,-74.0281982421875,183000
1,355000000,83,3,2,1,4,4.64453368,-74.12897358,190000
1,330000000,83,3,3,1,5,4.71181125,-74.07823195,280000
1,380000000,83,2,3,1,4,4.63640022277832,-74.06417846679688,300000
-1,300000000,83,3,3,1,4,4.75118589401245,-74.0673904418945,163000
1,420000000,83,3,3,2,4,4.725053787231445,-74.03311920166016,300000
1,410000000,83,2,2,0,5,4.7041544914245605,-74.0580825805664,366000
1,295000000,83,3,2,1,4,4.64624166488647,-74.0725021362305,457000
-1,429555050,83,14,8,1,3,4.6822452545166,-74.1501312255859,0
1,530000000,83,3,2,2,6,4.701663970947266,-74.02791595458984,390000
1,430000000,83,2,2,2,5,4.69372445,-74.06078327,330000
1,335000000,83,3,2,1,4,4.7336540222168,-74.0419769287109,283000
1,290000000,82,3,2,1,3,4.75239372253418,-74.0591354370117,250000
1,250000000,82,3,3,2,4,4.733335971832275,-74.0346908569336,270000
1,540000000,82,2,2,0,6,4.68767499923706,-74.0557327270508,600000
1,352000000,82,3,2,1,5,4.6943736,-74.061386,420000
1,300000000,82,3,2,1,4,4.7368584,-74.05494,200000
-1,200000000,82,3,2,0,3,4.75291923,-74.09925711,103000
-1,300000000,82,3,2,2,3,4.70745417,-74.11404692,75000
1,270000000,82,3,2,1,3,4.65859794616699,-74.12158203125,130
-1,178000000,82,3,2,0,3,4.58754682540894,-74.1575469970703,81000
1,245000000,82,3,2,0,3,4.74832010269165,-74.0496063232422,161000
1,300000000,82,2,2,1,0,4.75500011444092,-74.0380020141602,189000
1,495000000,82,2,2,2,5,4.64855187,-74.08538025,0
1,315000000,82,3,2,1,4,4.744556,-74.032906,181000
1,390000000,82,3,2,1,4,4.69623136,-74.08363221,0
1,420000000,82,2,2,2,4,4.69806873,-74.0743597,240000
1,198000000,82,2,1,0,3,4.60752131,-74.10268633,0
-1,300000000,82,3,2,1,3,4.633112907409668,-74.13882446289062,170000
-1,210000000,82,4,3,0,2,4.71147966384888,-74.1311798095703,0
1,450000000,82,2,2,1,6,4.68297332,-74.05340025,445000
-1,220000000,82,3,3,0,3,4.69525384902954,-74.1227264404297,0
1,340000000,82,3,2,0,3,4.62878370285034,-74.1321411132813,167000
1,340000000,82,3,2,1,4,4.737115,-74.05989,210000
1,415000000,82,3,3,1,4,4.724720001220703,-74.03034973144531,256000
1,470500000,82,2,2,2,6,4.68193438,-74.05680226,440000
1,325000000,82,2,2,2,4,4.71930684,-74.0332604,400000
1,395000000,82,2,2,1,5,4.72104835510254,-74.0428771972656,406600
1,370000000,82,2,2,2,4,4.7042574,-74.05538952,460000
1,320000000,82,3,2,1,5,4.72014174,-74.06523017,298000
1,641170000,82,2,2,1,4,4.65322875976563,-74.0622329711914,0
1,320000000,82,3,2,0,4,4.64392614364624,-74.1299896240234,220000
1,295000000,82,3,3,1,4,4.733374118804932,-74.03482818603516,240000
1,811000000,82,1,2,2,6,4.67754847,-74.05354953,0
1,820000000,82,1,2,2,6,4.675518035888672,-74.05205535888672,340000
1,285000000,82,4,3,1,3,4.68614339828491,-74.0844573974609,170000
1,380000000,81,2,2,0,4,4.73195123672485,-74.0436477661133,380000
1,370000000,81,2,2,1,4,4.63586487,-74.09923264,160000
1,470500000,81,1,2,2,6,4.69107856,-74.05363649,374000
1,360000000,81,2,1,1,4,4.64720010757446,-74.0834884643555,0
1,290000000,81,2,2,1,5,4.72840070724487,-74.0624237060547,237000
1,315000000,81,3,3,2,4,4.75313138961792,-74.0673675537109,280000
1,260000000,81,3,3,1,4,4.76618566,-74.04966269,0
1,339000000,81,2,2,2,4,4.73295021057129,-74.0549392700195,285000
1,595000000,81,2,2,2,6,4.67963863,-74.05583777,450000
1,470000000,81,1,2,2,6,4.69107856,-74.05363649,374000
1,320000000,81,3,2,1,4,4.74434804916382,-74.0327606201172,190900
1,590000000,81,2,2,2,6,4.699245452880859,-74.03904724121094,400000
1,350000000,81,3,2,1,4,4.74223151,-74.06548903,240000
1,350500000,81,3,2,1,4,4.74223151,-74.06548903,240000
1,315000000,81,3,3,1,4,4.67656898498535,-74.1059646606445,205000
1,399000000,81,2,2,1,5,4.718617,-74.047844,362000
1,330000000,81,3,2,1,4,4.72500421,-74.0426553,0
1,480000000,81,1,1,1,6,4.69107856,-74.05363649,0
1,470500000,81,1,2,2,6,4.69107856,-74.05363649,374000
1,320000000,80,3,2,2,4,4.71822166442871,-74.0455093383789,0
1,325000000,80,3,2,0,4,4.60517168045044,-74.0821838378906,223100
1,320000000,80,3,2,1,4,4.73342990875244,-74.0532913208008,250000
1,320000000,80,3,3,1,5,4.708047,-74.05692,285000
1,650000000,80,2,2,1,6,4.679013252258301,-74.05464172363281,290000
-1,270000000,80,3,3,0,3,4.7515316,-74.08958927,85000
1,410000000,80,2,2,2,5,4.71799993515015,-74.0449981689453,329000
1,275000000,80,3,2,0,3,4.72247695922852,-74.1301422119141,250000
1,395000000,80,2,2,2,5,4.713721752166748,-74.08759307861328,279000
1,435000000,80,2,2,2,5,4.70646183,-74.03198546,447000
1,690000000,80,3,2,3,6,4.68367338180542,-74.0552444458008,500000
1,410000000,80,2,2,2,5,4.71851051,-74.04503985,329000
1,360000000,80,3,3,1,4,4.71822166442871,-74.0355529785156,289000
1,284900000,80,3,2,1,4,4.72886131,-74.02915005,112000
1,450000000,80,2,3,2,6,4.70499038696289,-74.0464401245117,380000
1,310000000,80,3,2,1,4,4.72373294830322,-74.0301742553711,221001
1,375000000,80,2,2,1,6,4.6950311,-74.03644471,0
-1,260000000,80,3,2,1,3,4.61979246139526,-74.1323013305664,0
1,1200000000,80,2,2,2,6,4.671260833740234,-74.05189514160156,370000
-1,265000000,80,3,4,1,4,4.74669981002808,-74.0709228515625,156000
-1,265000000,80,3,2,0,3,4.62554979324341,-74.1323471069336,135000
1,360000000,80,3,2,1,4,4.72657585144043,-74.0559997558594,0
1,350000000,80,3,2,1,4,4.7012300491333,-74.1138687133789,180000
1,325000000,80,3,2,1,4,4.70057245,-74.08651233,200000
1,380000000,80,2,3,2,5,4.718315601348877,-74.04293823242188,330000
1,320000000,80,3,3,0,5,4.70799922943115,-74.0568618774414,285000
1,310000000,80,3,2,1,4,4.68637990951538,-74.1510009765625,170000
1,345000000,80,2,2,2,5,4.68894294,-74.04504252,585000
1,220000000,80,3,2,1,3,4.76162147521973,-74.0300827026367,260000
1,320000000,80,3,3,1,4,4.72728637,-74.03950391,0
1,330000000,80,4,3,1,4,4.68404006958008,-74.0852584838867,251000
1,335000000,80,3,2,1,5,4.72717845,-74.06577682,255000
1,420000000,80,3,2,0,4,4.64292097091675,-74.1030426025391,0
1,385000000,80,2,2,2,5,4.713721752166748,-74.08759307861328,279000
1,560000000,79,2,2,1,6,4.69700002670288,-74.0469970703125,459000
1,370000000,79,3,2,1,5,4.72898834,-74.06396823,222000
1,400000000,79,2,2,1,4,4.59996271133423,-74.0692825317383,444000
1,561500000,79,3,2,0,3,4.60763788223267,-74.0680236816406,0
1,270000000,79,3,2,0,3,4.753249168396,-74.0253601074219,130000
1,270000000,79,3,2,0,4,4.73827138,-74.04174369,0
1,368000000,79,3,3,1,5,4.73969268798828,-74.0717391967773,290000
1,465000000,79,2,2,0,5,4.70048999786377,-74.0520782470703,485000
1,295000000,79,3,3,2,4,4.734256744384766,-74.03677368164062,293000
1,550000000,79,2,2,1,4,4.645876884460449,-74.05851745605469,300000
1,380000000,79,2,2,0,4,4.7053427696228,-74.0267333984375,396000
1,320000000,79,3,2,1,4,4.72798013687134,-74.0577621459961,240000
1,578900000,79,3,2,0,3,4.60763788223267,-74.0680236816406,0
1,375000000,79,3,2,1,5,4.741054534912109,-74.06912994384766,200000
1,483000000,79,2,2,1,4,4.6410417556762695,-74.05892944335938,0
-1,400000000,79,2,2,1,4,4.73510572,-74.03681211,220000
1,285000000,79,2,2,1,3,4.75128794,-74.09734933,190000
1,550000000,79,2,2,0,4,4.64623022079468,-74.0588912963867,300000
1,215000000,79,3,1,0,4,4.6497220993042,-74.0792007446289,0
-1,210000000,79,2,2,0,3,4.67808103561401,-74.1138763427734,0
1,280000000,79,3,2,1,0,4.72399997711182,-74.0370025634766,345000
1,270000000,79,3,2,0,3,4.75350570678711,-74.0257110595703,130000
1,552800000,79,3,2,0,3,4.60763788223267,-74.0680236816406,0
1,333300000,79,2,0,1,4,4.72100746,-74.03712896,0
1,390000000,79,2,2,1,5,4.66685152053833,-74.0637969970703,390000
1,255000000,79,3,2,0,4,4.60311841964722,-74.0605545043945,189000
1,290000000,79,3,2,1,4,4.75618696212769,-74.049446105957,180000
1,320000000,79,3,2,0,4,4.72798013687134,-74.0577621459961,240000
1,575500000,79,3,2,0,3,4.60763788223267,-74.0680236816406,0
1,270000000,79,3,2,0,3,4.75333452224731,-74.0257949829102,130000
-1,210000000,79,2,2,0,3,4.6780972,-74.11384,0
1,375000000,79,1,1,1,5,4.64028038,-74.05858199,433000
1,470000000,78,2,2,2,5,4.70259356,-74.05622316,395000
1,340000000,78,2,2,1,5,4.70817607,-74.0320817,298000
1,400000000,78,2,2,0,5,4.722252368927,-74.0489959716797,200000
-1,178000000,78,3,2,0,3,4.58789014816284,-74.1370315551758,65000
1,199500000,78,3,2,1,3,4.75201458,-74.10152862,104900
1,270000000,78,3,2,0,3,4.63922119140625,-74.1451873779297,200000
1,530000000,78,2,2,2,6,4.68819618225098,-74.0447158813477,350000
1,310000000,78,3,2,0,3,4.74600791931152,-74.0252227783203,0
-1,185000000,78,4,3,0,2,4.72277316,-74.13346126,110000
1,355000000,78,3,2,1,4,4.69379997253418,-74.0855484008789,210000
1,350000000,78,3,2,1,4,4.66136387,-74.13598152,170000
-1,350000000,78,3,2,1,4,4.71147356,-74.06336585,174000
1,235000000,78,4,2,0,3,4.69407749176025,-74.0932769775391,115000
-1,340000000,78,3,2,1,4,4.71147346496582,-74.06336212158203,220000
-1,270000000,78,3,3,0,4,4.74939012527466,-74.0660781860352,150000
1,270000000,78,3,2,0,3,4.63939189910889,-74.1446685791016,200000
1,325000000,78,2,2,1,5,4.705873489379883,-74.05853271484375,434000
1,320000000,78,3,2,1,4,4.66147756576538,-74.1361770629883,0
1,480000000,78,2,2,2,6,4.68041563034058,-74.0511093139648,330000
1,415000000,78,2,2,2,4,4.72690391540527,-74.0353164672852,0
1,569900000,78,1,2,2,6,4.678704261779785,-74.05748748779297,350000
-1,250000000,78,3,2,0,3,4.7470598220825195,-74.03972625732422,0
1,377000000,78,3,2,1,5,4.71727800369263,-74.0450592041016,350000
1,430000000,78,2,2,2,6,4.705652713775635,-74.0459213256836,650900
1,439000000,78,3,2,1,4,4.62110137939453,-74.0723037719727,260000
1,394000000,78,1,1,0,1,4.63205909729004,-74.074089050293,150000
1,440000000,78,3,2,1,4,4.62110137939453,-74.0723037719727,260000
-1,230000000,78,4,3,1,3,4.74820280075073,-74.0491790771484,138000
1,270000000,78,3,2,0,3,4.63905000686646,-74.1437225341797,200000
1,439000000,78,3,2,1,4,4.62110137939453,-74.0723037719727,260000
1,262000000,78,2,0,1,4,4.72098938,-74.03488938,226000
1,205000000,77,3,2,0,3,4.72408008575439,-74.0571365356445,190000
1,310000000,77,3,2,1,4,4.739161968231201,-74.06761932373047,200000
1,420000000,77,2,2,1,3,4.6407904624938965,-74.0638427734375,560000
1,266000000,77,3,2,1,3,4.69752073287964,-74.1023941040039,0
1,297000000,77,3,2,0,4,4.73723268508911,-74.0547409057617,0
1,370000000,77,2,3,2,4,4.72006177902222,-74.0425872802734,369000
1,370000000,77,3,2,1,4,4.69554724,-74.08032912,289000
1,380000000,77,3,2,0,6,4.69388484954834,-74.0518035888672,455000
-1,195000000,77,3,2,1,2,4.720890045166016,-74.13375854492188,91000
1,415000000,77,2,2,0,3,4.6404185295105,-74.0634765625,548000
1,292000000,77,3,2,1,4,4.74372339248657,-74.0833206176758,276000
1,379000000,77,2,2,2,4,4.72455327,-74.04444364,430000
-1,360000000,77,3,3,1,4,4.665047645568848,-74.08177185058594,200000
-1,295900000,77,3,2,1,3,4.70620489120483,-74.1166687011719,0
-1,380000000,77,3,3,1,4,4.665047645568848,-74.08177185058594,210000
1,440000000,77,2,2,1,5,4.67293691,-74.05651422,720000
1,330000000,77,2,2,1,5,4.706942558288574,-74.05986785888672,350000
1,500000000,77,1,2,2,4,4.65828126,-74.05675195,535000
1,335000000,77,2,2,1,4,4.706942558288574,-74.05986785888672,350000
1,385000000,77,2,3,1,5,4.72455501556396,-74.039436340332,260000
1,390000000,77,2,2,2,4,4.7156572341918945,-74.07058715820312,420000
1,250000000,76,3,2,1,4,4.74498811,-74.02588377,180000
1,440000000,76,2,2,1,4,4.73204692,-74.03525862,195000
1,255000000,76,3,2,1,3,4.72029609,-74.13084416,250000
1,265000000,76,3,2,1,3,4.72164297103882,-74.065185546875,0
-1,168000000,76,3,2,0,3,4.73656940460205,-74.0554046630859,0
1,350000000,76,1,2,1,4,4.61945867538452,-74.0692901611328,0
1,320000000,76,3,2,1,4,4.74319798,-74.06122131,196000
-1,170000000,76,3,2,0,3,4.74606990814209,-74.1171722412109,82000
1,230000000,76,3,2,1,5,4.69076013565063,-74.0273132324219,220000
1,440000000,76,2,2,1,4,4.64713934,-74.06265464,318000
1,460000000,76,2,3,2,5,4.70785138,-74.03209174,412600
1,249780500,76,3,2,1,3,4.58003950119019,-74.0868835449219,150000
1,320000000,76,3,2,1,4,4.63423965,-74.12593343,195000
1,525000000,76,2,2,0,5,4.68682765960693,-74.0459213256836,270000
1,270000000,76,3,2,0,3,4.74505662918091,-74.0571594238281,206000
1,265000000,76,3,2,0,3,4.74505662918091,-74.0571594238281,206000
1,285000000,76,3,2,0,3,4.67882919311523,-74.0925674438477,220000
1,230000000,76,3,2,0,3,4.65906810760498,-74.1329116821289,120000
1,635000000,76,3,3,2,5,4.71630716323853,-74.0428161621094,0
1,360000000,76,2,2,1,6,4.6939377784729,-74.03746795654297,330000
1,275000000,76,3,2,0,3,4.74505662918091,-74.0571594238281,206000
1,330000000,76,3,3,1,5,4.699413776397705,-74.05360412597656,377200
-1,270000000,76,6,2,0,2,4.74683380126953,-74.1196136474609,0
1,455000000,76,2,3,2,6,4.692575931549072,-74.04181671142578,533000
1,490000000,76,2,2,2,6,4.69826889038086,-74.0398483276367,477000
1,460000000,76,2,3,2,5,4.70785138,-74.03209174,412600
1,255000000,76,3,2,0,4,4.73310327529907,-74.052978515625,180000
1,270000000,76,3,2,0,3,4.74505662918091,-74.0571594238281,206000
1,260000000,76,3,2,1,3,4.72159624099731,-74.1284027099609,195000
1,250000000,76,3,2,2,4,4.765733242034912,-74.04531860351562,152000
-1,170000000,76,3,2,0,2,4.73094333,-74.0948762,0
1,310000000,76,3,2,1,4,4.6634495,-74.13776125,175000
1,415000000,76,2,2,2,5,4.707700252532959,-74.04925537109375,519000
-1,215000000,76,3,2,0,3,4.75243711471558,-74.0974197387695,0
1,285000000,76,3,2,0,3,4.7451000213623,-74.0259475708008,161000
1,265000000,76,3,3,0,3,4.74505662918091,-74.0571594238281,206000
1,635000000,76,3,3,2,5,4.71633205,-74.04266805,0
-1,240500000,75,3,2,1,3,4.76808072,-74.04889049,160000
1,514999000,75,2,3,2,5,4.69031620025635,-74.0456085205078,350000
-1,240500000,75,3,2,1,3,4.76808072,-74.04889049,160000
1,550000000,75,2,3,2,5,4.69035801,-74.0438607,220000
1,310000000,75,3,2,2,5,4.714871883392334,-74.03443908691406,450000
1,360000000,75,2,3,2,5,4.68855988,-74.04482244,330000
1,305000000,75,3,2,1,3,4.748896598815918,-74.0619888305664,191000
1,225000000,75,3,2,0,3,4.63360452651978,-74.1428527832031,140000
1,260000000,75,3,2,0,3,4.74425983428955,-74.0310134887695,0
1,370000000,75,2,2,2,4,4.72745063,-74.04304358,232000
1,765000000,75,2,2,2,6,4.68370415,-74.05546183,0
1,285000000,75,3,2,0,3,4.75119638442993,-74.0975494384766,185000
-1,215000000,75,3,2,0,3,4.75273990631104,-74.0984573364258,180000
1,450000000,75,2,2,2,5,4.69525003433228,-74.0419616699219,375000
1,210000000,75,3,2,1,2,4.73376226425171,-74.0305404663086,192000
1,550000000,75,2,2,2,6,4.679028511047363,-74.05363464355469,531000
1,515000000,75,2,3,2,5,4.69031620025635,-74.0456085205078,350000
1,285000000,75,3,2,1,4,4.73158809,-74.05223456,240000
-1,240000000,75,3,2,1,3,4.76808072,-74.04889049,160000
1,288000000,75,3,2,1,4,4.66379404067993,-74.1288146972656,0
1,500000000,75,2,3,2,6,4.6923963,-74.04106031,320000
-1,185000000,75,3,2,1,3,4.720638275146484,-74.12797546386719,0
1,305000000,75,3,2,0,4,4.74354982376099,-74.0631790161133,186000
1,275000000,75,3,2,0,4,4.72542810440063,-74.0354919433594,240000
1,410000000,75,3,2,2,4,4.721903324127197,-74.04110717773438,430000
1,450000000,75,2,2,2,5,4.70400714874268,-74.0481948852539,480000
1,300480000,75,2,2,0,4,4.74100017547607,-74.0839996337891,0
1,340000000,75,2,2,2,5,4.716322422027588,-74.0367431640625,448000
1,478058804,75,2,2,1,4,4.72784471511841,-74.0436248779297,200000
-1,240000000,75,3,2,1,3,4.72024942,-74.10748751,120000
1,265000000,75,3,2,0,4,4.72542810440063,-74.0354919433594,240000
1,297496000,75,2,2,0,4,4.74100017547607,-74.0839996337891,0
1,615000000,75,1,2,2,6,4.67844390869141,-74.0444946289063,517000
1,310000000,74,3,2,1,4,4.72789001464844,-74.0572814941406,247000
1,450000000,74,2,2,1,6,4.6952314376831055,-74.03761291503906,0
